DemoEstrato,DemoEdad,DemoGenero,DemoSemestre,DemoPadres,DemoEsMental,Pedag1,Pedag2,Pedag3,Pedag6,Pedag12,Pedag14,Pedag16
0.04141147071632409,0.08258753147602312,0.034353944602627876,0.060755142516819426,0.21579411646414617,0.09413053681805009,0.041449025128217507,0.11934432625728776,0.06642422652957027,0.10908050114533686,0.049052828389581304,0.04021128393943024,0.04540506601658516
0.04075636471479352,0.08407378474390358,0.046240499132899585,0.07451156987756544,0.181153006987155,0.06917403411439928,0.056010576943568424,0.12472485141178735,0.07722721216357839,0.09390657169824734,0.04913547416095997,0.045273874224925646,0.0578121798262165
0.043877087677253575,0.09062853332463347,0.04070448468482737,0.05719780392929409,0.1746670097557175,0.10421276668634377,0.04651226199891218,0.12409359069051858,0.06099743798406463,0.12289160189519446,0.048870296856659654,0.037297814038768584,0.048049310477812184
0.04732972317683608,0.08859313681094032,0.03684668689737964,0.07359366987180634,0.1575145752450095,0.08207629922051733,0.04778545756434831,0.11293184478539314,0.07313521120424948,0.12999130461420963,0.048229058918414974,0.0474620925032823,0.054510939187612954
0.029852082162569318,0.07827790311005625,0.04037331943732125,0.06586273340883729,0.20538068264471634,0.08864898820369545,0.04942603155716559,0.11762392069483085,0.07385036376910907,0.1071228767201587,0.04652631434455962,0.044582542538123326,0.05247224140885702
0.04029204573266544,0.07925077462979083,0.046927161528134906,0.07973624087643885,0.1985744258140802,0.0758426107939863,0.0567361287840244,0.09178984333162248,0.06863024742295791,0.09877398533568349,0.05369815877005938,0.050868980947159574,0.05887939603339647
0.044347529606461523,0.0841725780148857,0.05322177652397042,0.07803942709345325,0.16994583358750084,0.07715024656504522,0.042762742799913156,0.12054998583465296,0.07157460809280806,0.11842784593501779,0.04056941129836437,0.0391722511493011,0.060065763498625684
0.04501871735930329,0.06999154702137883,0.05347007215213519,0.0645023530402218,0.18879151792651885,0.07145695144172931,0.05538911478824926,0.12465282533145995,0.06495877692845903,0.11121755759058229,0.053047042718931355,0.04988518921541471,0.04761833448561619
0.03442604045513262,0.08421190935054378,0.04698781027760508,0.06222802369581146,0.2144059281253417,0.06990275864715005,0.05914222897929784,0.10990660270231815,0.07384737126858283,0.09912849997115344,0.05163839273695638,0.04088935474403744,0.05328507904606911
0.04974271517129869,0.09479362565740793,0.053357863099367166,0.0686651233251188,0.15954153249894726,0.08879371914562897,0.050006500790553986,0.11180625486437352,0.07094969704132625,0.12272816378938194,0.05151744168094625,0.034651025696405616,0.04344633723924347
0.039521523329631714,0.08658436858671106,0.0326310323717634,0.06555283381123553,0.17042291990822991,0.08463311823778874,0.06105050549778693,0.12061926632399211,0.06681147794259085,0.12757543524496817,0.051998889894481336,0.03317554745661326,0.05942308139420709
0.04467633481797781,0.08454459013779923,0.03161735361961266,0.0674214013881366,0.1800445763878825,0.11690542523847063,0.04416524926525418,0.10544732639561755,0.060160116167103615,0.1237670821109746,0.04578944556851692,0.04834228020903567,0.047118818693618066
0.0402745624546364,0.09372157902285044,0.03640630755579665,0.07561861097628611,0.1786672786457844,0.0932655341574161,0.058004951708342196,0.10395767474514649,0.0711008368890421,0.1000383100152527,0.04929077073664197,0.04397485818747659,0.05567872490532772
0.04330155157434969,0.08038999453364452,0.0355379543332021,0.06697189590417132,0.17904394430039336,0.07335061583509883,0.05290628760435033,0.11940549040622177,0.06942274893368505,0.13204187203025228,0.04679218041778132,0.04498463985259483,0.05585082427425453
0.03559957816336281,0.09733762929515682,0.04212538072897328,0.06083035734957585,0.1785345253431155,0.07937077622593801,0.04482984709303871,0.10289728246553394,0.07821378618944587,0.1323065774494731,0.05328720969983448,0.04384387450660903,0.05082317548994277
0.04761412025402825,0.06938876500764952,0.04738128534118848,0.06790165968055467,0.1894952613910738,0.09491569465794786,0.05421016115694557,0.10331609678777408,0.0637480536691792,0.10868316639873907,0.056458571803149865,0.04510048537311388,0.05178667847865576
0.03924803965385693,0.08140500960673533,0.04411676942253091,0.06800025570591325,0.17412838622818616,0.0877619764264466,0.04993245348359618,0.12668679082169473,0.07465980760338893,0.09897757514454052,0.053602567344524094,0.04325351584311266,0.05822685271547374
0.04246325925711722,0.08039156166752112,0.04661312618386357,0.06362579113261715,0.17598104952654264,0.08912939316004756,0.06202117892128791,0.10790549713638152,0.07379324384499313,0.11112528448325,0.04668862143845204,0.04197780984218974,0.05828418340573644
0.03743788665342209,0.07931867989106696,0.056165211288560626,0.05957241131324762,0.1885959646756613,0.06497697591622528,0.0505868685454923,0.11430296953944323,0.06485892359539877,0.1298041229438017,0.05382396441788846,0.04521766721007602,0.05533835400971563
0.04048206773901713,0.0855007587420372,0.029963135257980753,0.07894284933266157,0.19954626944699136,0.09072286648910477,0.05240840863768968,0.11055292424426136,0.0816147687563775,0.08565302419667514,0.04611128863428263,0.037555672206708635,0.060945966316212345
0.03506914625847235,0.07455454570825339,0.039973868215653206,0.08555559615508962,0.1864580861983494,0.08586147439332162,0.05201711136661258,0.10625099979143127,0.0539615773252664,0.11938930858170098,0.056879309286554686,0.04271377126644506,0.061315205452849506
0.04600865720171551,0.08836023124326414,0.0538408075244362,0.06242091442646853,0.14884748903015976,0.0941578205631029,0.04902374045359714,0.11013534246591733,0.06661159189586481,0.12760701842741112,0.04597376894596196,0.050001595236353405,0.057011022585747195
0.03367809969310368,0.09409334556925782,0.04743745541413034,0.06850029311158679,0.20706340397924453,0.07493456389568014,0.04279910401634141,0.10884209565520327,0.0811308224669763,0.09367244948433777,0.03970573629376791,0.045636979248264806,0.06250565117210519
0.0359405013119786,0.09512264190845796,0.03775151735953893,0.059531978590856204,0.1868142064260299,0.0780463164667002,0.04901186113988285,0.122096497071285,0.06308067607530049,0.11447189459398657,0.04763262978886007,0.056573424424891064,0.05392585484223221
0.052050388157608304,0.07242888646619268,0.03988912698691114,0.07803216867520914,0.18329690540806606,0.09250058721105182,0.0535627859222995,0.09252789551041099,0.06942564611682124,0.1263300277911015,0.04681043904408083,0.03812006857082562,0.05502507413942111
0.052511893722183095,0.07716901066987772,0.04677749979022023,0.06175812204421536,0.18126882639062503,0.07537550402087737,0.056959669730292456,0.1113266326043486,0.0707540145758663,0.11963840465491746,0.052308128230575464,0.03902212377052541,0.05513016979547563
0.0454270867052161,0.07452778849318648,0.04630256113912311,0.07505846209435858,0.15867902137204307,0.08867271511135132,0.05359836615435655,0.09954184254855093,0.07127957191840545,0.13553100950723343,0.05363518051722846,0.045526339918415315,0.052220054520531196
0.04845308496601482,0.08405131047142406,0.03083789946236078,0.07142846374510789,0.17832555615204312,0.08665161298938649,0.04912073827850877,0.11052502982632456,0.06078124751568113,0.1362858681564905,0.050511404154813026,0.046748636861227134,0.04627914742061778
0.036729990283230166,0.08630133519476547,0.04170434643372038,0.0708632889514605,0.1859152129758649,0.06900560165698325,0.04511253128008694,0.10288344104167482,0.071359615581837,0.12066266962800656,0.05432844074259689,0.05679871402035487,0.058334812209418274
0.04603806559718045,0.07961506021731522,0.04613928916112533,0.07178401530386226,0.17774352512700464,0.0849931973887496,0.05634765281589811,0.1183848344820339,0.06216386021186618,0.12045790595168106,0.04543919309428542,0.03882479040140385,0.05206861024759407
0.04477485415504702,0.07307592421021852,0.04639057071369733,0.06641679848229264,0.2151711058977663,0.09709500854576616,0.04842001980681304,0.11973130515236219,0.07309631219355292,0.09347347856467751,0.040263568555243254,0.024201356939565058,0.05788969678299782
0.03514263107196092,0.08043986802313376,0.04084209307041498,0.07574644873822557,0.1706188605855625,0.0903749156907634,0.0521562905402529,0.10778669684359227,0.07136973084938901,0.12525850428251403,0.04732117070309576,0.052392875019611616,0.05054991458148327
