DemoEstrato,DemoEdad,DemoGenero,DemoSemestre,DemoPadres,DemoEsMental,Pedag1,Pedag2,Pedag3,Pedag6,Pedag12,Pedag14,Pedag16
0.03421889889674209,0.055043673571446135,0.03885497549909853,0.0538844151553353,0.2618410156339634,0.080140400686518,0.03932716797598946,0.1409889482688022,0.07311628016111804,0.09453856023839934,0.04476726843410369,0.04791947350483342,0.03535892197365047
0.03737617497311492,0.06042483465699645,0.023039905045421156,0.0519153434774476,0.2684887246536307,0.05476494375655521,0.046933629690348755,0.16064629996013396,0.0812393582287144,0.08679887659214645,0.037036671556375425,0.04218234734424482,0.04915289006487006
0.040526400352497174,0.0785286007301073,0.03692113269914394,0.06184038767404964,0.2337427632568912,0.06409066224702996,0.04643309882942557,0.15328858958996447,0.06756017070386294,0.09690955694985418,0.03328331666169463,0.03724654857606898,0.04962877172941012
0.0386879847387538,0.06805960066179437,0.039922570274618124,0.06024713780513324,0.24387982385020388,0.06370993862435276,0.04041563277564087,0.15637214008931666,0.07400744278679683,0.08693062923430857,0.03955407932176861,0.04247716942328356,0.045735850414028716
0.031701729690247184,0.07020078735748975,0.03472625803053037,0.058922301368025856,0.23680566501950467,0.09245564191235604,0.0431051439931956,0.15318042079253194,0.08259896364389369,0.09138128709676131,0.0367465682159923,0.03208913160047533,0.03608610127899583
0.03972198490098986,0.069254567346324,0.037101009093434334,0.060345365460893696,0.24899725610892137,0.06899722174805617,0.04383917279412547,0.14732656650173573,0.06437457311868564,0.09420427961938127,0.04102159231483592,0.04266092475093238,0.04215548624168412
0.026877959320043738,0.0767305974882971,0.02842691649347388,0.052288667706453865,0.27375516379210807,0.05486676717822792,0.03503393434429756,0.15225291746045327,0.08044455800198767,0.09894921272725514,0.028985194287243617,0.04016215948732112,0.05122595171283699
0.040553764705681075,0.0608265638081363,0.026947026847628123,0.06793024519876328,0.24608746517722144,0.06196217492676307,0.03726103145895062,0.1676373137216093,0.07949071790261038,0.08949158936426499,0.03962439625720927,0.04005957808863354,0.04212813254252884
0.03577845946532612,0.0718216074365007,0.03399759040017355,0.06263405657679585,0.23291142910285673,0.07271954819510168,0.04517356525563339,0.1467785992913871,0.07585276924533951,0.0873471227718826,0.04171299114202953,0.04746775468017432,0.04580450643679897
0.04152313966576474,0.06016035576048837,0.03762135524107463,0.054742960681856884,0.23830675852515085,0.07451770483762885,0.03666159972567606,0.1570933404738205,0.07910993903135387,0.0873204737360795,0.040835542928311735,0.04874668166481191,0.04336014772798201
0.025714411840292904,0.06892364325454824,0.037048592947252254,0.05889192727065181,0.2567170552362745,0.07324910830886254,0.04221492890787072,0.14798480142660206,0.07606757949022501,0.0878115133475522,0.04314889700096648,0.03544302377118555,0.04678451719771565
0.040327842228656915,0.05420270678406825,0.033106845527916255,0.04922418720686799,0.2867149191485082,0.06212656072738872,0.03025941997652361,0.15400588804057855,0.07236638025316314,0.09513762434995326,0.03833418259807449,0.03885129475361608,0.045342148404684646
0.03877078572915982,0.0748978705900472,0.023979086521880882,0.05038694954329127,0.23825708725085312,0.08587926802133272,0.0408231681010228,0.16318873137834508,0.07200403345458678,0.09104531169171048,0.03649666480763695,0.04579816880699955,0.03847287410313321
0.041146004005526676,0.0645518942985164,0.04441699349220816,0.06832414003890404,0.2336251858569563,0.06094792013909771,0.04990144367893735,0.14386190246858205,0.07872212226854004,0.08199600721737908,0.03970501396077,0.049261271038651994,0.0435401015359302
0.037240364981876724,0.072668720346487,0.03787211110256272,0.0664399019545854,0.2488379761763819,0.0606536617580121,0.04610475342813552,0.1471499497979502,0.0830397326736743,0.07949822769115565,0.035574650487200384,0.03872625232072272,0.046193697281255594
0.03008265462122309,0.07206068236031496,0.02763229004932239,0.06138782398328434,0.23433027499126569,0.07633048730812021,0.04249885601919231,0.16392413508990877,0.07647281108490435,0.09234151478870108,0.040722969177540036,0.04077476833396777,0.041440732192255116
