DemoEstrato,DemoEdad,DemoGenero,DemoSemestre,DemoPadres,DemoEsMental,Pedag1,Pedag2,Pedag3,Pedag6,Pedag12,Pedag14,Pedag16
0.04572842780254875,0.08726660050761405,0.02428873992947179,0.05471954260301949,0.2563365864604811,0.10100500767365662,0.04100782601477686,0.08581637537167693,0.0803909271456538,0.09555947359724103,0.039980334535123035,0.049644475014089376,0.03825568334464723
0.046142931404516,0.06623810147127389,0.019412267001358105,0.057620718171241446,0.27968908248677776,0.07840876226287076,0.048873910135913766,0.09602909061375262,0.0958695847563162,0.10061970796544299,0.041665189794230985,0.04195765409448133,0.02747299984182417
0.04377544824217798,0.091246044800831,0.02556247695840348,0.06414628824954635,0.23510163548454924,0.08892462718909044,0.05284337001140103,0.11569195781502764,0.08369527356327071,0.074827824296805,0.03580510461210915,0.04782616806134117,0.04055378071544674
0.045882917539346126,0.08194849968656832,0.03801497371541538,0.06462730637972379,0.23135943929303696,0.08799533240113643,0.045119162791147055,0.0911309966892576,0.0952438809369959,0.09803594899424985,0.04111659758423087,0.04675853023422121,0.032766413754670605
0.04147156320847256,0.09442207154372229,0.021995126053445616,0.06134668433073591,0.2478028793313323,0.11227054738999911,0.04330626281299178,0.0882701958527857,0.08179553952583296,0.09216773307269997,0.0432054222052317,0.04367786846548318,0.028268106207266927
0.04881477696815368,0.08267567935583078,0.030066912560270682,0.060845257577572975,0.23952547677020664,0.09825809005530592,0.04831311473828414,0.08453065936810689,0.07754502240504506,0.10723774921559591,0.03999822383533567,0.04544099262966857,0.03674804452062299
0.03406588312883059,0.09274471978211636,0.020584346076078845,0.06172012941772311,0.2694294812418517,0.09577242403367467,0.04233397853452537,0.09721181087154546,0.09013960843150327,0.07987829818153379,0.03335418004657308,0.04580803036922932,0.03695710988481451
0.05138880732272156,0.0782522502875275,0.02352260164801605,0.06689313654608904,0.24908362898018452,0.07732405680149523,0.037283606909892665,0.11296118234625364,0.10085761455658376,0.08315133793311955,0.041373328730470976,0.04440238297769918,0.0335060649599463
0.050673144409802584,0.08391221868840555,0.027710876318503393,0.060355534011369026,0.24425446964335948,0.09886614574141472,0.04274505162215637,0.0982688365244098,0.08578806078748898,0.08723710221151476,0.04115666044176192,0.04209692264875216,0.036934976951061196
0.03710034172189831,0.08386745664937498,0.033663552437740545,0.05521081518089879,0.24665476777754375,0.09854896719455265,0.036166837285626884,0.09278453858411531,0.09185002278913243,0.0993366631594199,0.041261317930383366,0.04972566462536228,0.033829054663950725
0.044702310096425,0.07935637098049253,0.03101207425437317,0.06523778366098651,0.2674281471967109,0.09486392491770933,0.0465604643312373,0.0877873799168149,0.08328232845637233,0.08628467379435999,0.04111340907624177,0.04093724666359836,0.031433886654678035
0.04834557024538691,0.056438010998359746,0.02600564839847491,0.07524334941973834,0.2576988214185614,0.09157484496745483,0.037187995699421855,0.10866671295088888,0.08654181273852454,0.08521713678614791,0.04082949593372895,0.046858619253959205,0.03939198118935254
0.04529255726669721,0.08801587699167501,0.01750743205805454,0.05059769360458048,0.2524393540596663,0.10927599499917276,0.03721992158090616,0.09509242466581896,0.08660344849131522,0.09391808391416495,0.03934735364423608,0.048389212350965466,0.036300646372747
0.04559927638960949,0.08225081450511507,0.03875180895392985,0.059225456572581,0.23229245040262744,0.09096901543444788,0.04031424500268257,0.09793847584664167,0.09726528016649089,0.09042740027176556,0.046738646785251275,0.047072462068042144,0.03115466760081517
0.048628569917588384,0.0963844320684548,0.024747359009254608,0.0644691133276691,0.24032617421741304,0.07852121366476805,0.04439167300855595,0.10422783190951015,0.08691707374921136,0.0943904542710801,0.037300608049395396,0.04504883993407209,0.034646656873027024
0.0430848865470089,0.08242740621893253,0.02422840790951254,0.05787737933086121,0.24307910815400555,0.10313121176721486,0.03909740468055801,0.09784649271056627,0.09531518508497318,0.0871993962300322,0.04197837176580952,0.046333236097430654,0.03840151350309463
0.05304360713769706,0.07970560521995076,0.02499196890269436,0.061114418109028096,0.23694124024534374,0.09145768094612688,0.044651549996925714,0.10152590822478184,0.09052987902944935,0.09579272196069742,0.03970353594263947,0.048836323278806916,0.03170556100585822
0.03367231710161844,0.08132181650729176,0.027159342923172684,0.06710887889139928,0.2487056591941669,0.09238155210701951,0.04077270942274646,0.09724969978448557,0.07750879874954865,0.0977214030017397,0.053176307634440076,0.04973806119971721,0.03348345348265386
0.05005082542701839,0.08554742656794745,0.024191529178653404,0.05018192407630554,0.28294822574688666,0.08771486994023016,0.03588785958584849,0.08680969572949054,0.10773502468890166,0.08636333533064602,0.030365541308765186,0.040404346001353175,0.03179939641795342
0.0565592507116501,0.09439576905231913,0.029621951206207343,0.061681331965126394,0.24584137452348817,0.07270551641316585,0.04388513413732836,0.10108715734133264,0.0973615739943007,0.07536210979024068,0.0430977019374201,0.042121125293241427,0.03628000363417891
0.044967385569263885,0.08682177841957567,0.027138722169799866,0.06574658983685631,0.26099111561754973,0.0715855847705432,0.037838167193702185,0.09293454325905459,0.08868903239110958,0.09114169663695718,0.041953711160291916,0.05643288488908968,0.03375878808620616
0.043063824189170964,0.0793859041211424,0.030345115981830297,0.05294167504548834,0.26234723972000734,0.08480607602353445,0.046282204204984495,0.10311184099161372,0.09330056348536811,0.07930828768722215,0.03598432024692321,0.049365755422223066,0.03975719288049137
0.04941869620659078,0.08369213356437634,0.0365058886378538,0.07615495600534178,0.23151528017325365,0.09099741798704118,0.046133015051077364,0.09588413621762727,0.0939801891572841,0.08186944748318434,0.04516292962524586,0.03642752451314308,0.03225838537798059
0.03567299441681866,0.09013692873247611,0.016922265825619724,0.06163354515495958,0.2351733337058051,0.12077715742431111,0.03796894272736817,0.10447748262089049,0.09349746344419524,0.09305184794447481,0.042340391749829696,0.03992134445808341,0.028426301795168037
0.05482053896781229,0.08063311530629762,0.02713379245155359,0.06821645299954532,0.24321253470139698,0.09964408511486558,0.042930606976326,0.08613501399042262,0.078981972429692,0.09573031491077112,0.04195610218307015,0.05168396598307446,0.028921503985172445
0.04482998517823811,0.08144246894026402,0.03033181611493473,0.06981452770590604,0.2130093207231345,0.11285151032292227,0.04123245471366144,0.10277943391860865,0.08844645608278912,0.08847739116437647,0.04094192114458166,0.04641069151054881,0.03943202248003431
0.0456942834618381,0.0847582346604727,0.024425034004724348,0.06252879466113738,0.23946356952899692,0.09324876220491728,0.04420993234718696,0.10160895183220355,0.07527366101968057,0.09860074706806539,0.04504458875697906,0.04767299470703007,0.03747044574676759
0.04418517413170357,0.08110091173934998,0.02240564225735762,0.04810254007456087,0.27089919178786487,0.08630466374509778,0.0436194185636044,0.10366826352570775,0.08665675880603828,0.09718526826239453,0.037373725444765006,0.04155616718323909,0.03694227447831628
