Fold,Accuracy,Training_Time,Prediction_Time
1,0.9047619047619048,0.1452159881591797,0.002023935317993164
2,0.9047619047619048,0.10251092910766602,0.0015521049499511719
3,0.8571428571428571,0.12406110763549805,0.0020067691802978516
4,0.9047619047619048,0.0997166633605957,0.0020449161529541016
5,0.9285714285714286,0.10506010055541992,0.0
6,0.9285714285714286,0.09990715980529785,0.002017974853515625
7,0.8333333333333334,0.08846545219421387,0.0020046234130859375
8,0.8333333333333334,0.0767965316772461,0.002004384994506836
9,0.9523809523809523,0.12326836585998535,0.002033710479736328
10,0.9285714285714286,0.08573007583618164,0.002009868621826172
11,0.9047619047619048,0.08762431144714355,0.002068758010864258
12,0.8571428571428571,0.09352803230285645,0.002007722854614258
13,0.8095238095238095,0.07621598243713379,0.0020051002502441406
14,0.8333333333333334,0.07899165153503418,0.002004861831665039
15,0.9047619047619048,0.09131240844726562,0.0015048980712890625
16,0.8571428571428571,0.07200837135314941,0.0029306411743164062
17,0.9285714285714286,0.09504199028015137,0.00252532958984375
18,0.8809523809523809,0.107421875,0.001753091812133789
19,0.8809523809523809,0.07833099365234375,0.002004384994506836
20,0.9047619047619048,0.08643579483032227,0.0
21,0.9047619047619048,0.0936286449432373,0.002026796340942383
22,0.8333333333333334,0.07777547836303711,0.002663850784301758
23,0.8809523809523809,0.0975339412689209,0.0
24,0.7857142857142857,0.09838724136352539,0.002005338668823242
25,0.9761904761904762,0.07402777671813965,0.00213623046875
26,0.8571428571428571,0.07804656028747559,0.0
27,0.8809523809523809,0.07738876342773438,0.001039266586303711
28,0.8333333333333334,0.08199167251586914,0.0020051002502441406
29,0.9047619047619048,0.07391238212585449,0.0018284320831298828
30,0.9047619047619048,0.08404922485351562,0.0024466514587402344
31,0.9047619047619048,0.11030411720275879,0.0
32,0.8571428571428571,0.0824732780456543,0.0020051002502441406
33,0.8809523809523809,0.08973288536071777,0.0019452571868896484
34,0.8333333333333334,0.07094407081604004,0.0
35,0.8571428571428571,0.07508134841918945,0.002004384994506836
36,0.8571428571428571,0.10593724250793457,0.0020351409912109375
37,0.8333333333333334,0.09791922569274902,0.0017867088317871094
38,0.9047619047619048,0.07166600227355957,0.0017671585083007812
39,0.9047619047619048,0.09135603904724121,0.0010077953338623047
40,0.8571428571428571,0.08010625839233398,0.0019450187683105469
41,0.9285714285714286,0.10631442070007324,0.0016779899597167969
42,0.8095238095238095,0.09618616104125977,0.001971006393432617
43,0.9047619047619048,0.1031644344329834,0.0012857913970947266
44,0.9523809523809523,0.103424072265625,0.001020669937133789
45,0.9047619047619048,0.1069326400756836,0.0020182132720947266
46,0.8809523809523809,0.09294605255126953,0.0013093948364257812
47,0.8571428571428571,0.10353279113769531,0.002576112747192383
48,0.9761904761904762,0.08723711967468262,0.0005080699920654297
49,0.8571428571428571,0.11208844184875488,0.0010166168212890625
50,0.8095238095238095,0.07808065414428711,0.002004384994506836
