Fold,Accuracy,Training_Time,Prediction_Time
1,0.8604651162790697,0.006963253021240234,0.002027750015258789
2,0.8333333333333334,0.00402379035949707,0.0018320083618164062
3,0.7380952380952381,0.004207134246826172,0.00125885009765625
4,0.8571428571428571,0.002324819564819336,0.0
5,0.8809523809523809,0.0,0.0
6,0.9302325581395349,0.0028667449951171875,0.0
7,0.7142857142857143,0.002019643783569336,0.0
8,0.7380952380952381,0.003620147705078125,0.0
9,0.9285714285714286,0.0018296241760253906,0.0
10,0.9285714285714286,0.0032622814178466797,0.0
11,0.8837209302325582,0.004797935485839844,0.0
12,0.7857142857142857,0.002886533737182617,0.0
13,0.7857142857142857,0.0010263919830322266,0.002108335494995117
14,0.9047619047619048,0.0020084381103515625,0.0
15,0.8333333333333334,0.0033664703369140625,0.0003204345703125
16,0.813953488372093,0.002778768539428711,0.0
17,0.9761904761904762,0.002027273178100586,0.0
18,0.8095238095238095,0.003648996353149414,0.0
19,0.8333333333333334,0.0020172595977783203,0.0
20,0.8809523809523809,0.005366086959838867,0.0005331039428710938
21,0.8837209302325582,0.0024580955505371094,0.0005805492401123047
22,0.8095238095238095,0.0034093856811523438,0.0
23,0.9285714285714286,0.0005087852478027344,0.0019178390502929688
24,0.8809523809523809,0.0020122528076171875,0.0009694099426269531
25,0.8809523809523809,0.0012359619140625,0.002131223678588867
26,0.9534883720930233,0.0015108585357666016,0.0021240711212158203
27,0.9047619047619048,0.0008053779602050781,0.0
28,0.7142857142857143,0.002012014389038086,0.0
29,0.8571428571428571,0.0014362335205078125,0.0005497932434082031
30,0.8571428571428571,0.00220489501953125,0.0
31,0.8837209302325582,0.0,0.0
32,0.8333333333333334,0.007550954818725586,0.004068613052368164
33,0.8095238095238095,0.00397801399230957,0.0
34,0.8571428571428571,0.0,0.002692699432373047
35,0.8809523809523809,0.001992464065551758,0.0008757114410400391
36,0.8837209302325582,0.0025157928466796875,0.0
37,0.7857142857142857,0.001909494400024414,0.002012014389038086
38,0.8333333333333334,0.001973390579223633,0.0
39,0.9285714285714286,0.0,0.004004716873168945
40,0.9047619047619048,0.0017940998077392578,0.0014014244079589844
41,0.8837209302325582,0.0,0.0
42,0.8333333333333334,0.0,0.0
43,0.8095238095238095,0.0063877105712890625,0.0
44,0.9285714285714286,0.000705718994140625,0.0
45,0.8333333333333334,0.0,0.0
46,0.8837209302325582,0.0,0.0
47,0.8809523809523809,0.0016794204711914062,0.0
48,0.7619047619047619,0.0,0.0
49,0.9047619047619048,0.0,0.0
50,0.8333333333333334,0.0030517578125,0.0020101070404052734
